Newly Diagnosed Diabetes; Total (Total); Adults Aged 20+ Years; Crude Number; U.S. Counties; 2018,,,,,
Data downloaded on 16-May-2023,,,,,
County,State,CountyFIPS,Number,Lower Limit, Upper Limit
Perry County,Pennsylvania,42099,301.6,163.5,497.3
Lincoln County,Oregon,41041,303.3,205.2,416.8
Tuolumne County,California,6109,303.4,167.1,527.3
St. Croix County,Wisconsin,55109,303.7,174.9,480.9
Polk County,Wisconsin,55095,303.9,191.3,464.1
Saline County,Kansas,20169,304.2,241.8,381
Whitley County,Kentucky,21235,304.2,210.3,422.8
Carson City,Nevada,32510,304.3,220.7,420.5
Benton County,Oregon,41003,305.5,213.6,417.3
Belknap County,New Hampshire,33001,306.7,221.5,403
Iroquois County,Illinois,17075,307.4,146.3,551.4
Oldham County,Kentucky,21185,308,176,562.7
Lafayette County,Mississippi,28071,308.2,211.5,423.5
Rhea County,Tennessee,47143,308.8,189.1,471.8
Monroe County,Illinois,17133,309.6,135.1,588.1
Nevada County,California,6057,310.4,184.5,474.7
Newton County,Missouri,29145,311.2,179.2,487.7
Bureau County,Illinois,17011,311.3,163.5,557.2
Hertford County,North Carolina,37091,311.7,212.4,440.7
Pike County,Alabama,1109,312.7,220,441.1
Franklin County,Tennessee,47051,312.7,216.4,420.7
Fayette County,Tennessee,47047,312.8,207.5,467.1
Lassen County,California,6035,312.9,127.4,695.8
Scott County,Missouri,29201,312.9,229.2,414.9
Ware County,Georgia,13299,313.3,219.5,462.8
Morrow County,Ohio,39117,313.6,215.4,436.8
Osage County,Oklahoma,40113,313.6,220.1,439.9
Baldwin County,Georgia,13009,314,203,459.7
Butler County,Missouri,29023,314.2,205.6,446.2
Chester County,South Carolina,45023,314.2,237.5,405.2
Stephens County,Georgia,13257,314.4,161.9,566.1
Suwannee County,Florida,12121,314.5,242.6,392.9
Medina County,Texas,48325,314.6,146.1,649
Mingo County,West Virginia,54059,314.7,224.4,430.4
Jefferson County,Illinois,17081,315,166.7,562.5
Evangeline Parish,Louisiana,22039,315.1,194.2,510.6
Petersburg City,Virginia,51730,315.8,236.4,420.8
Ozaukee County,Wisconsin,55089,316.5,196.3,520
Jackson County,West Virginia,54035,317.2,230.5,422
Delaware County,Oklahoma,40041,317.7,229.7,423
Sequoyah County,Oklahoma,40135,317.7,221.5,448
Highland County,Ohio,39071,317.9,216.2,463.4
Harrison County,Indiana,18061,318.1,205.1,477.5
Henry County,Indiana,18065,318.1,211.5,465.6
Thomas County,Georgia,13275,318.6,201.6,482.1
Chaves County,New Mexico,35005,318.6,232,432.7
Waller County,Texas,48473,319,237.1,430.3
Edgar County,Illinois,17045,319.3,158.5,544.9
Hancock County,Maine,23009,319.3,248.5,424
Garfield County,Oklahoma,40047,319.7,236.9,430.1
Marlboro County,South Carolina,45069,320,225.9,444.4
Lawrence County,Illinois,17101,320.1,124.4,674.8
Yadkin County,North Carolina,37197,320.2,157.4,585.7
Grady County,Oklahoma,40051,320.2,231.1,423.8
Mccreary County,Kentucky,21147,320.3,206.1,471.7
Harris County,Georgia,13145,320.4,203.9,477.6
Ohio County,West Virginia,54069,320.5,225.2,442.4
Newberry County,South Carolina,45071,320.6,240,416.3
Copiah County,Mississippi,28029,320.9,221.4,449.2
Orleans County,New York,36073,322.5,240.3,412.4
Lewis And Clark County,Montana,30049,322.8,231.6,431
Grimes County,Texas,48185,323.1,181.7,512.4
Lawrence County,Indiana,18093,323.2,214.2,471.1
Ward County,North Dakota,38101,324.1,253.9,408.5
Marshall County,West Virginia,54051,324.5,222.3,447.2
Bedford County,Pennsylvania,42009,324.7,187.5,525.5
Hill County,Texas,48217,324.7,172,560.2
Columbia County,New York,36021,325.2,251.5,422
Kendall County,Texas,48259,326.7,150.4,692.3
Williamsburg County,South Carolina,45089,327.4,259.2,404.4
Pittsburg County,Oklahoma,40121,328,227.8,454.6
Gila County,Arizona,4007,328.1,263.9,407.8
Lincoln County,Missouri,29113,328.7,211.3,477.7
Pettis County,Missouri,29159,329,206,481.1
Mayes County,Oklahoma,40097,329.1,229.4,456.3
Pasquotank County,North Carolina,37139,329.4,208.5,487.8
Jefferson County,Wisconsin,55055,329.4,194.6,511.9
Jennings County,Indiana,18079,329.7,209.3,487.4
Levy County,Florida,12075,330.7,256.9,416.6
Tooele County,Utah,49045,330.9,272.2,397.2
Burnet County,Texas,48053,331.3,157.2,565.8
Iberville Parish,Louisiana,22047,331.4,206.1,499.6
Colleton County,South Carolina,45029,332,254.4,428.8
Boone County,Indiana,18011,332.3,235.5,465
Howard County,Texas,48227,332.6,149.2,665.1
Greene County,Arkansas,5055,333.1,196.9,523.5
Warren County,New York,36113,333.5,243.5,458.5
Windsor County,Vermont,50027,333.5,266.1,411.3
Portage County,Wisconsin,55097,334.2,215.4,476.4
Natchitoches Parish,Louisiana,22069,334.3,229,465
Stephens County,Oklahoma,40137,334.3,244.9,457.1
Bryan County,Oklahoma,40013,334.7,236.9,454.4
Chisago County,Minnesota,27025,336.2,244.9,443.8
Jackson County,Indiana,18071,336.9,234.3,454.3
Titus County,Texas,48449,337.3,133.6,703
Huntington County,Indiana,18069,337.9,217.2,494.1
Warren County,Tennessee,47177,338,211.9,523.9
Lee County,Georgia,13177,338.3,207.2,516.8
Marquette County,Michigan,26103,338.6,207,526.4
Wayne County,Georgia,13305,339.5,209.4,524.8
Culpeper County,Virginia,51047,339.9,229.6,487.8
Kay County,Oklahoma,40071,340,230.3,478.6
Barron County,Wisconsin,55005,341.6,220.8,498.4
Monroe County,Mississippi,28095,341.7,248.8,454.5
Morgan County,Tennessee,47129,342,167.2,532.6
Halifax County,Virginia,51083,343.7,252.3,440.3
Butts County,Georgia,13035,344.3,185.5,582.3
Hopkins County,Texas,48223,344.7,161.5,722.6
Brown County,Ohio,39015,345.1,230.1,511.6
Hall County,Nebraska,31079,345.9,271.1,435.5
Herkimer County,New York,36043,346.1,270.3,438.6
Monroe County,Tennessee,47123,346.3,227.8,511.6
Chesterfield County,South Carolina,45025,346.4,253.8,447.4
Miller County,Arkansas,5091,346.5,241.5,478.1
Scott County,Mississippi,28123,346.5,242.8,480.1
Webster Parish,Louisiana,22119,348.6,237.2,501.6
Maverick County,Texas,48323,348.7,136.5,759.7
Frio County,Texas,48163,348.8,78.9,757.4
La Crosse County,Wisconsin,55063,349.2,230,506.2
Oconto County,Wisconsin,55083,349.7,207.6,534.3
Crittenden County,Arkansas,5035,350.1,258.9,458.8
Montgomery County,New York,36057,352.4,272.2,460.1
Henry County,Illinois,17073,352.5,199.4,588.1
Delta County,Michigan,26041,352.6,220.9,548.3
Autauga County,Alabama,1001,352.8,249.3,485.9
Somerset County,Maine,23025,353.2,277.5,459.3
York County,Virginia,51199,353.5,244.1,486.9
Howell County,Missouri,29091,353.8,237.9,507.1
Carter County,Oklahoma,40019,354.1,262.1,464.3
Franklin County,Kentucky,21073,354.2,233.4,514.3
Lynchburg City,Virginia,51680,355.9,258.8,477.2
Madison County,New York,36053,356.5,255.8,473.9
Lee County,North Carolina,37105,357.4,233.4,544.1
Randolph County,Illinois,17157,357.9,151.6,718.2
Chelan County,Washington,53007,358.3,259.6,487.3
Livingston County,Illinois,17105,359.4,201.8,588.5
Haywood County,North Carolina,37087,359.4,235.3,530.5
Walla Walla County,Washington,53071,360,249,493.3
Tattnall County,Georgia,13267,360.2,204.2,586.9
Hardeman County,Tennessee,47069,361,239.1,536.7
Floyd County,Kentucky,21071,361.4,267.3,471.2
Taney County,Missouri,29213,362.5,224.9,550
Natrona County,Wyoming,56025,363.4,281.7,463.7
Newport County,Rhode Island,44005,365,274.4,481.2
Woodford County,Illinois,17203,366,188,683.7
Franklin County,Massachusetts,25011,367.1,244.2,520.8
Cache County,Utah,49005,367.3,282.3,475.8
Christian County,Illinois,17021,367.4,173.7,656
Tallapoosa County,Alabama,1123,367.5,264.6,500.2
Klamath County,Oregon,41035,367.5,245.3,523.8
Newaygo County,Michigan,26123,367.8,249.2,521.3
Lyon County,Nevada,32019,367.8,257.9,511.5
Knox County,Indiana,18083,368,232.8,579.4
Jefferson County,West Virginia,54037,368.4,263.6,498.4
Coryell County,Texas,48099,369.5,205.5,693.2
Pike County,Ohio,39131,369.8,265.5,495.7
Grand Forks County,North Dakota,38035,370.4,290.1,458.3
Stephenson County,Illinois,17177,370.5,207.9,607.1
Madison County,Kentucky,21151,370.5,241.1,537.9
Oxford County,Maine,23017,370.9,288.6,479.2
Beaufort County,North Carolina,37013,372,249.1,513.5
Polk County,Georgia,13233,372.6,219.9,633.4
Callaway County,Missouri,29027,373,239.9,562.4
Effingham County,Georgia,13103,373.2,232.7,580.4
Williams County,Ohio,39171,373.2,229.7,555.9
Pike County,Mississippi,28113,373.3,282.7,482.2
Jackson County,Florida,12063,374.2,304.2,452.3
Warren County,Mississippi,28149,374.3,258.1,513.1
Cooke County,Texas,48097,374.4,167.3,769.1
Jasper County,Texas,48241,374.7,238.4,544.4
St. John The Baptist Parish,Louisiana,22095,375.9,258.4,527.4
Washington County,Oklahoma,40147,376.8,262.4,511.1
Athens County,Ohio,39009,376.9,273.1,506.6
Grand Traverse County,Michigan,26055,377.1,274.4,515.5
Barren County,Kentucky,21009,377.6,247.7,528.6
Scotland County,North Carolina,37165,379.4,258,546.8
Madison County,Ohio,39097,379.7,212.9,582
Huntingdon County,Pennsylvania,42061,379.9,201.3,698.4
Jackson County,Arkansas,5067,381.4,206.1,574.8
Wood County,Wisconsin,55141,381.5,262.2,533.2
Pike County,Pennsylvania,42103,381.6,231.9,600
Avoyelles Parish,Louisiana,22009,382,267.2,545.6
Payne County,Oklahoma,40119,382.4,266.9,532.3
Grafton County,New Hampshire,33009,382.6,280.7,513.3
Knox County,Illinois,17095,383.7,219.5,639.1
Beauregard Parish,Louisiana,22011,383.9,266.9,555.6
Rusk County,Texas,48401,383.9,275.5,527.2
Vernon Parish,Louisiana,22115,384.4,250.6,570.1
Genesee County,New York,36037,384.6,290.9,499.6
Chenango County,New York,36017,385.6,290.2,496.9
Sauk County,Wisconsin,55111,385.6,243.9,577.1
Livingston County,New York,36051,386.1,280.9,530.5
Hopkins County,Kentucky,21107,387.1,285.5,494.2
Lincoln County,North Carolina,37109,387.5,219.8,623.3
Logan County,Oklahoma,40083,387.7,276.8,532.1
Lonoke County,Arkansas,5085,388.1,254,579.7
Manitowoc County,Wisconsin,55071,388.3,226,625.9
San Benito County,California,6069,388.5,177.1,752.8
Kenai Peninsula Borough,Alaska,2122,388.9,292.7,516.6
Chambers County,Alabama,1017,389.3,269.6,555
Walworth County,Wisconsin,55127,390,239.1,594.2
Sandusky County,Ohio,39143,390.5,279.8,544.2
St. Francois County,Missouri,29187,391.3,255.6,562.1
Chatham County,North Carolina,37037,392.7,259.7,588.7
Nye County,Nevada,32023,393.4,280.5,544.8
Mississippi County,Arkansas,5093,393.8,294.3,528.1
St. Martin Parish,Louisiana,22099,394.5,280.1,546.3
Cumberland County,Tennessee,47035,394.6,270.4,562.3
Rutland County,Vermont,50021,394.8,315.5,482.7
Macoupin County,Illinois,17117,395.1,169,701.2
Erath County,Texas,48143,395.2,165.6,771.9
Cheshire County,New Hampshire,33005,395.5,294.6,517.5
Champaign County,Ohio,39021,396.2,247.9,628.3
St. Bernard Parish,Louisiana,22087,396.5,231.2,604
Putnam County,Indiana,18133,397.8,261.1,560.7
Seneca County,Ohio,39147,398.5,293.1,538.6
Vermilion Parish,Louisiana,22113,399,268.1,547.5
Camden County,Georgia,13039,399.2,250.6,586.6
Coffee County,Georgia,13069,399.2,254.6,603.8
Missoula County,Montana,30063,399.3,288.7,556.8
Sherburne County,Minnesota,27141,400.5,306.1,524.3
Knox County,Ohio,39083,401.3,282.5,522.1
Eddy County,New Mexico,35015,401.8,293.7,525.6
Logan County,Illinois,17107,402.2,164.1,810.7
Franklin County,Virginia,51067,403.1,273.4,553.3
Dale County,Alabama,1045,403.4,284.9,531.4
Le Flore County,Oklahoma,40079,404.3,292.6,549.1
Mcminn County,Tennessee,47107,404.9,297.2,542.4
Pickens County,Georgia,13227,405.4,242.4,616
Clinton County,Iowa,19045,405.8,296.4,537.9
Preston County,West Virginia,54077,406,289.8,546.9
Wharton County,Texas,48481,406.1,237.9,669.1
Cocke County,Tennessee,47029,407.8,259.2,595.1
Nassau County,Florida,12089,408.1,304.6,525.6
St. Charles Parish,Louisiana,22089,408.5,270.4,606.4
Cherokee County,Oklahoma,40021,410.4,296.7,556.3
Morgan County,Illinois,17137,410.6,187.5,767.8
Escambia County,Alabama,1053,412.1,286.8,578.4
Franklin County,New York,36033,412.1,314.2,536.4
Putnam County,New York,36079,412.4,296.9,555.1
Murray County,Georgia,13213,413.2,257.5,599.7
Butler County,Kansas,20015,413.8,328.2,521.4
Lamar County,Texas,48277,414.1,310.2,547.4
Cass County,Texas,48067,414.8,188.1,795.4
Brown County,Texas,48049,414.9,218.1,743.6
Danville City,Virginia,51590,415,296.5,585.4
Lamar County,Mississippi,28073,415.4,304.1,565.4
Gray County,Texas,48179,415.6,207.6,686.1
Wayne County,West Virginia,54099,417,316.6,532
Wise County,Virginia,51195,417.8,282,626.1
Covington County,Alabama,1039,417.9,295.8,593.9
Pickaway County,Ohio,39129,420.7,262.7,651
Dallas County,Alabama,1047,421.3,324.1,530.5
Coffee County,Tennessee,47031,422.6,278.6,601.4
Wilson County,Texas,48493,422.6,225.4,727.9
Bladen County,North Carolina,37017,422.8,260.9,621.2
Marion County,West Virginia,54049,422.8,322.6,530.9
Lake County,California,6033,424.3,256.1,678.4
Cherokee County,Texas,48073,425,240.3,708.8
Mendocino County,California,6045,425.5,267.2,673
Laurens County,Georgia,13175,425.5,328.1,551.4
Cheatham County,Tennessee,47021,426.8,216.4,714.4
Crawford County,Arkansas,5033,428.7,294.4,614.1
Ogle County,Illinois,17141,428.7,247.8,667
Valencia County,New Mexico,35061,429.6,311.2,608.9
Midland County,Michigan,26111,430,288.9,618
Henderson County,Kentucky,21101,430.2,314.5,581.2
Putnam County,Tennessee,47141,430.3,297.6,590.7
Umatilla County,Oregon,41059,430.5,297.2,594.5
Sullivan County,New York,36105,432.1,338.3,541.9
Dodge County,Wisconsin,55027,432.5,272,669.1
Campbell County,Virginia,51031,432.7,312.5,567.4
Washington County,Virginia,51191,432.8,300.6,597.6
Burleigh County,North Dakota,38015,433.6,352.8,527.2
Boyd County,Kentucky,21019,434.6,328.8,569.8
Montcalm County,Michigan,26117,434.7,282.9,638.2
Greene County,Pennsylvania,42059,434.9,217,772
Columbia County,Oregon,41009,435.2,295.8,609.6
Wilkes County,North Carolina,37193,436.2,262.5,657.8
Rockingham County,Virginia,51165,436.9,303.7,622.5
Jefferson County,Pennsylvania,42065,438,281.9,642.6
Shelby County,Indiana,18145,438.1,297.3,610.6
Hancock County,Ohio,39063,438.5,320.6,592
Lapeer County,Michigan,26087,438.7,285.5,624.4
Moore County,North Carolina,37125,439,297.6,609.4
Richmond County,North Carolina,37153,439.1,279,675
Acadia Parish,Louisiana,22001,439.2,308.1,595.8
Barry County,Michigan,26015,439.2,285,645.9
Kauai County,Hawaii,15007,441.1,355.1,544.8
Franklin County,Washington,53021,441.6,309.8,625.9
Reno County,Kansas,20155,442.6,349,555.7
Dubuque County,Iowa,19061,444.3,327.3,577.3
Forrest County,Mississippi,28035,444.8,327.1,591.3
Roane County,Tennessee,47145,444.9,269.9,702.2
Atascosa County,Texas,48013,444.9,174.7,889.6
Lea County,New Mexico,35025,445.2,324,589.9
Jackson County,Illinois,17077,445.4,269.3,704.4
Jefferson County,Ohio,39081,446,356.2,554.4
Mccracken County,Kentucky,21145,446.1,320.1,582.5
James City County,Virginia,51095,446.1,308.6,636.3
Polk County,Oregon,41053,446.5,315.6,607.2
Mifflin County,Pennsylvania,42087,446.5,257.2,702.7
Mason County,Washington,53045,447.2,322,613.1
Franklin County,Illinois,17055,447.4,242.5,740.4
Hunterdon County,New Jersey,34019,447.6,309.1,610.6
Clallam County,Washington,53009,448.8,344.7,569.8
Eau Claire County,Wisconsin,55035,449.4,296,646.9
Montgomery County,Virginia,51121,450.1,315.9,625.9
Warrick County,Indiana,18173,451,303.8,637.6
Walton County,Florida,12131,451.1,361.6,570.9
Hoke County,North Carolina,37093,451.5,284,741.4
Hardin County,Texas,48199,451.6,283.1,661.1
Story County,Iowa,19169,452,327,604.5
Jefferson County,Tennessee,47089,452.7,297,653.5
Webster County,Missouri,29225,453.2,240.7,722.8
Jackson County,Georgia,13157,454.1,307,653.2
Island County,Washington,53029,454.8,332.9,617
Carver County,Minnesota,27019,456.4,339.1,601.4
Cass County,Michigan,26027,457,274.4,740.4
Marion County,Ohio,39101,457.2,352.3,593.9
Coffee County,Alabama,1031,459.6,332.8,608.1
Fayette County,West Virginia,54019,459.7,350.6,578.6
Chilton County,Alabama,1021,460.3,326.9,629.4
Vermilion County,Illinois,17183,461.9,267.5,760.2
Creek County,Oklahoma,40037,462.4,331.2,643.4
Greenwood County,South Carolina,45047,462.4,360.2,575.5
Tompkins County,New York,36109,462.5,343.7,609.6
Nacogdoches County,Texas,48347,462.5,360.6,590.3
Anderson County,Texas,48001,464.5,267.8,749
Fauquier County,Virginia,51061,464.8,303.8,674.5
Starr County,Texas,48427,464.9,216.2,855.1
Christian County,Kentucky,21047,466.2,354.4,592.4
Flathead County,Montana,30029,467.4,331.8,634.9
Hawkins County,Tennessee,47073,469.4,327.6,657.8
Allegany County,Maryland,24001,469.7,362.4,597.5
Floyd County,Indiana,18043,470.5,347.3,627.1
Gadsden County,Florida,12039,470.6,364.9,598.6
Marion County,Illinois,17121,471.5,241.6,794.6
Indiana County,Pennsylvania,42063,471.7,271.3,815
Pender County,North Carolina,37141,472.6,293.7,725.9
Logan County,West Virginia,54045,472.9,354.3,625
Pearl River County,Mississippi,28109,475.2,330.5,659.6
Washington County,Ohio,39167,475.3,371.7,586.3
Granville County,North Carolina,37077,475.9,283.5,765.5
Washington County,New York,36115,477.1,361.2,618.4
Cascade County,Montana,30013,478,369.2,620.4
Washington County,Mississippi,28151,478.9,355.4,603.7
Columbia County,Pennsylvania,42037,483.1,302.6,700.6
Dickson County,Tennessee,47043,483.2,259.7,798
Bannock County,Idaho,16005,483.9,375.5,595.5
Frederick County,Virginia,51069,484.1,330.3,691.6
Pulaski County,Kentucky,21199,485.9,361.1,640.5
Lenoir County,North Carolina,37107,486.6,348.4,675.3
Dekalb County,Illinois,17037,487.6,289.5,733.6
Colquitt County,Georgia,13071,487.8,304,727.7
Tipton County,Tennessee,47167,488.1,324.6,723.9
Bradford County,Pennsylvania,42015,488.9,310,707.9
Coconino County,Arizona,4005,489.4,388.2,616.7
Wright County,Minnesota,27171,489.7,374.3,632.5
Cape Girardeau County,Missouri,29031,489.7,334.9,678
Ionia County,Michigan,26067,490,305.6,764.7
Darke County,Ohio,39037,490.6,312.7,731.4
Fairbanks North Star Borough,Alaska,2090,491.5,377.8,617.7
Somerset County,Pennsylvania,42111,492.5,290,817.4
Tuscarawas County,Ohio,39157,493.2,376.2,635
Laurel County,Kentucky,21125,494.8,359.7,657.2
Fulton County,New York,36035,494.8,381.9,630.6
Kosciusko County,Indiana,18085,495.4,349.3,674.1
Pittsylvania County,Virginia,51143,495.8,376.1,650.6
Colbert County,Alabama,1033,496.2,354.1,667
Stokes County,North Carolina,37169,498,284.9,804.9
Columbus County,North Carolina,37047,498.2,324.1,721.3
Vance County,North Carolina,37181,498.7,301.2,835.4
Gibson County,Tennessee,47053,499.4,376.3,643.3
Madison County,Mississippi,28089,501.2,366.5,651.1
Loudon County,Tennessee,47105,502.7,326.6,758.4
Liberty County,Georgia,13179,503.1,314.9,743.5
Santa Fe County,New Mexico,35049,503.3,383.6,647.1
San Patricio County,Texas,48409,503.4,351.1,692.5
Venango County,Pennsylvania,42121,503.6,314.5,760.5
Cayuga County,New York,36011,503.8,379.7,661.8
Cass County,Missouri,29037,505.3,349.3,700.6
Glynn County,Georgia,13127,506.3,341.2,731.1
Kershaw County,South Carolina,45055,506.4,367.8,686
Hancock County,Indiana,18059,507.6,372.9,674.6
Blount County,Alabama,1009,508.9,333.9,696.1
Duplin County,North Carolina,37061,509.6,311.3,824.3
Calvert County,Maryland,24009,511.2,385.1,645.2
Washington Parish,Louisiana,22117,511.5,397.9,643.3
Cecil County,Maryland,24015,511.6,401.2,641.9
Matanuska-Susitna Borough,Alaska,2170,512.1,390.7,658.1
Tehama County,California,6103,513.6,309,826.3
Pike County,Kentucky,21195,513.8,382.8,679.9
Wood County,Texas,48499,514,227.3,1018.4
St. Mary Parish,Louisiana,22101,516.9,377.4,686.6
Navarro County,Texas,48349,518.2,313.3,757.8
Hood County,Texas,48221,519.8,287.2,871.7
Clinton County,New York,36019,519.9,405.5,665.4
Scott County,Minnesota,27139,520.3,399.3,656.1
Marathon County,Wisconsin,55073,520.5,364.4,694.9
Franklin County,Missouri,29071,521,350.9,727.2
Gordon County,Georgia,13129,522.3,322.8,809.1
Pennington County,South Dakota,46103,522.9,435.8,621.1
Apache County,Arizona,4001,525.9,426.9,661.4
Fond Du Lac County,Wisconsin,55039,526,353.2,759.5
Rogers County,Oklahoma,40131,526.9,392,714.7
Hamblen County,Tennessee,47063,527.1,369.2,732.7
Lowndes County,Mississippi,28087,528.6,390.9,684.2
Warren County,Kentucky,21227,529.8,389.6,701.3
Ontario County,New York,36069,531.5,392.5,699.3
Columbia County,Florida,12023,532.8,436.9,641.3
Walker County,Alabama,1127,533.2,396.7,701.4
Laramie County,Wyoming,56021,534.2,424.6,663.2
Washington County,Rhode Island,44009,534.8,402.9,688.5
Alexandria City,Virginia,51510,535,393.7,727.6
Grant County,Washington,53025,535.9,407.9,683.6
Twin Falls County,Idaho,16083,537.9,412.9,680.4
Harrison County,Texas,48203,538.1,304.3,885.8
Erie County,Ohio,39043,539.6,407.6,685.8
Belmont County,Ohio,39013,539.8,422.6,676.2
Clinton County,Michigan,26037,542.1,351.1,770.1
Isabella County,Michigan,26073,542.5,317.5,821.2
Albemarle County,Virginia,51003,542.8,392.9,730.5
Sheboygan County,Wisconsin,55117,543.4,366.6,770.8
Douglas County,Kansas,20045,543.9,435.1,672
Lee County,Mississippi,28081,544.7,425.3,682.7
Barrow County,Georgia,13013,545.6,360.5,813.7
Josephine County,Oregon,41033,548.9,401.1,731
Oconee County,South Carolina,45073,550.2,407.4,697.1
Bartholomew County,Indiana,18005,550.6,393.4,729.9
Carter County,Tennessee,47019,551.1,402.2,746.4
Platte County,Missouri,29165,551.3,384.6,737.2
Van Zandt County,Texas,48467,552.9,314.5,896.6
Geauga County,Ohio,39055,553.9,326.5,919.8
Warren County,New Jersey,34041,554.4,380.2,760.7
Muskingum County,Ohio,39119,554.4,436.5,715
Spalding County,Georgia,13255,554.6,364.7,836.2
Mercer County,West Virginia,54055,555.3,422.4,700.9
Georgetown County,South Carolina,45043,555.6,439.7,685.3
Van Buren County,Michigan,26159,556.4,375.4,786.2
Bulloch County,Georgia,13031,559.1,381.8,799
Jackson County,Alabama,1071,559.7,381.4,788.8
Mckinley County,New Mexico,35031,560.2,440.2,697.5
Humboldt County,California,6023,561.5,359.2,833.1
Stearns County,Minnesota,27145,563.9,444.7,694.1
Campbell County,Kentucky,21037,564.4,396,786.3
Leavenworth County,Kansas,20103,565.4,450.3,686.8
St. Joseph County,Michigan,26149,565.6,368.5,815.3
Harrison County,West Virginia,54033,565.6,438.6,708.1
Cape May County,New Jersey,34009,567.3,417.8,763.6
Carteret County,North Carolina,37031,568.5,372.2,856.9
Lenawee County,Michigan,26091,569.9,389.6,792.2
Lewis County,Washington,53041,570.6,431.1,748.6
Flagler County,Florida,12035,571.2,446.8,728.5
Kerr County,Texas,48265,572.1,266.2,1055.4
Saline County,Arkansas,5125,573,430.9,765.7
Pottawattamie County,Iowa,19155,573.3,447.1,723.2
Yamhill County,Oregon,41071,574.7,423.1,772.8
Bullitt County,Kentucky,21029,574.8,362.2,899.8
Henry County,Virginia,51089,575.1,412.3,799
Coles County,Illinois,17029,575.7,284.5,968.5
Salem County,New Jersey,34033,576.8,428,742.1
Jasper County,Missouri,29097,577.3,372.8,847
Dekalb County,Alabama,1049,577.8,389.1,785.6
Robertson County,Tennessee,47147,577.8,331.8,878.5
Coos County,Oregon,41011,578.3,417.8,760.3
Grant County,Indiana,18053,578.4,416.8,755
Northumberland County,Pennsylvania,42097,578.6,370,864.3
Surry County,North Carolina,37171,579.6,351.8,902.1
Lauderdale County,Alabama,1077,580.8,413.7,812.6
Grays Harbor County,Washington,53027,583.4,440.5,772
Burke County,North Carolina,37023,587.1,365.4,900.7
Pope County,Arkansas,5115,587.8,416.7,794.2
Howard County,Indiana,18067,588.7,430.9,765.3
Washington County,Wisconsin,55131,588.7,368.5,888.5
Wise County,Texas,48497,592.1,304.7,987.6
Muskogee County,Oklahoma,40101,592.3,454.9,770.4
Crawford County,Pennsylvania,42039,592.3,368.8,866.8
Rutherford County,North Carolina,37161,592.9,392.4,870.7
Monongalia County,West Virginia,54061,593.3,448.7,760.4
Sutter County,California,6101,594,369.2,892.7
Orange County,North Carolina,37135,594.1,387.6,892.4
Halifax County,North Carolina,37083,595.8,396.4,880.3
Stafford County,Virginia,51179,599.9,426.4,816.5
Hampshire County,Massachusetts,25015,600.2,417.9,843.2
Woodbury County,Iowa,19193,601.1,472.9,750.2
Lauderdale County,Mississippi,28075,603,472.5,741.9
Cattaraugus County,New York,36009,603.1,467,765
Polk County,Texas,48373,603.2,403.6,876.9
Darlington County,South Carolina,45031,603.3,479,751.5
Aroostook County,Maine,23003,603.5,478.2,773
Whiteside County,Illinois,17195,605.7,358.1,911.7
Hanover County,Virginia,51085,605.9,424.2,840.8
Edgecombe County,North Carolina,37065,606.4,400.1,897.6
Putnam County,Florida,12107,606.9,482.5,761.4
Cabell County,West Virginia,54011,608.3,480.9,756.6
Russell County,Alabama,1113,609.2,404.5,893.3
Franklin County,North Carolina,37069,610.4,406.9,850.7
Bedford County,Virginia,51019,610.6,455.3,808.5
Skagit County,Washington,53057,611,456.9,795.5
Adams County,Illinois,17001,611.8,354.7,976.3
Christian County,Missouri,29043,612.2,383.7,938.1
Williamson County,Illinois,17199,615.2,359.6,962
Chittenden County,Vermont,50007,618.2,502.8,760.7
Walton County,Georgia,13297,619.2,413.7,909.2
Jones County,Mississippi,28067,619.8,458.1,802.5
Iberia Parish,Louisiana,22045,620.3,450.7,846.4
Scioto County,Ohio,39145,621.1,489,794.5
Lawrence County,Ohio,39087,621.7,495.6,780.5
Clarke County,Georgia,13059,622.9,454.2,839.9
Miami County,Ohio,39109,623.2,431.8,886.4
Cole County,Missouri,29051,624.5,382.5,942.2
Wayne County,Indiana,18177,624.6,465.4,803.8
Walker County,Georgia,13295,626.6,402.4,978.9
Lycoming County,Pennsylvania,42081,627.4,455.5,885.5
Wayne County,Pennsylvania,42127,628.4,363.3,961.4
Fayette County,Georgia,13113,629.3,431.7,888.4
Arlington County,Virginia,51013,631.3,455.2,826.8
Laurens County,South Carolina,45059,632.1,488.5,797.7
Cochise County,Arizona,4003,632.5,489.9,819
Bonneville County,Idaho,16019,633.7,502,784.3
Maury County,Tennessee,47119,635.7,468,847.1
Ashtabula County,Ohio,39007,635.8,464.9,857.1
Monroe County,Indiana,18105,637.5,472.6,847.2
St. Landry Parish,Louisiana,22097,639.7,481.8,839.9
Anderson County,Tennessee,47001,640.9,420.3,959.6
Jefferson County,New York,36045,642.3,503,827.2
Chemung County,New York,36015,642.9,492.4,820.1
Taylor County,Texas,48441,643,357.6,1010
Johnson County,Iowa,19103,644.4,489.3,836.6
Allegan County,Michigan,26005,644.9,442.5,912.8
Ector County,Texas,48135,644.9,315.4,1088.1
Cullman County,Alabama,1043,645.3,432.3,907.7
Bee County,Texas,48025,648.4,212.9,1261.7
